processId,id,filename,title,DOCTYPE,DATE,STATES,AGENCY
1000708.0,2019,EisDocument-UOFA-00991,Cascade - Siskiyou National Monument (CSNM) Resource Management Plan Implementation Klamath and Rouge River Basins Jackson County OR,Final,February 2005,OR,Bureau of Land Management
2000235.0,2627,EisDocument-UOFA-00882,Compass Port and Deepwater Port License Application To Construct a Liquefied Natural Gas (LNG) Receiving Storage and Regasification Facility Proposed Offshore Pipeline and Fabrication Site NPDES Permit US Army COE Section 10 and 404 Permits Mobile County AL and San Patricio and Nueces County TX,Draft,February 2005,AL;TX,U.S. Coast Guard
1002241.0,6121,EisDocument-UOFA-00865,Jonah Infill Drilling Project Propose to Expand Development of Natural Gas Drilling Sublette County WY,Draft,February 2005,WY,Bureau of Land Management
2000805.0,9533,EisDocument-UOFA-02311,Pacific Coast Groundfish Fishery Management Plan To Conserve and Enhance Essential Fish Habitat Designation and Minimization of Adverse Impacts Pacific Coast Exclusive Economic Zone WA OR and CA,Draft,February 2005,,National Oceanic and Atmospheric Administration
1848.0,12131,EisDocument-UOFA-02280,Stockbridge-Munsee Casino Project Proposes To Address the Tribe's Economic Development Bands of Mohican Indians of Wisconsin (the Tribe) NPDES Permit and US Army COE Section 404 Permit Town of Thompson Sullivan County NY,Draft,February 2005,NY,Bureau of Indian Affairs
1005084.0,14019,EisDocument-UOFA-02214,Washington State Forest Habitat Conservation Plan Propose Issuance of Multiple Species Incidental Take Permit or 4(d)Rules NPDES Permit US Army COE Setion 10 and 404 Permits WA,Draft,February 2005,WA,National Oceanic and Atmospheric Administration
2000158.0,1631,EisDocument-UOFA-00812,Burlington Ridge Trails Project To Eliminate Reconstruct/or Reroute Unsound Trail Sections Tahoe National Forest Yuba River Ranger District Camptonville Nevada County CA,Draft,February 2005,NV,Forest Service
1001996.0,5455,EisDocument-UOFA-01849,Humboldt Project Conveyance Transferring 83 530 Acres from Federal Ownership to the Pershing County Water Conservation District (PCWCD) Pershing and Lander Counties NV,Draft,February 2005,NV,Bureau of Reclamation
1002715.0,7462,EisDocument-UOFA-01364,McGregor Range Resource Management Plan Amendment (RMPA) Implementation Otero County NM,Draft,February 2005,NM,Bureau of Land Management
1003157.0,8564,EisDocument-UOFA-01816,Non-Native Deer Management Plan of Axis Deer (Axis axis) and Fallow Deer (Dama dama) Implementation Point Reyes National Seashore (PRNS) and Golden Gate National Recreation Area Marin County CA,Draft,February 2005,CA,National Park Service
1000807.0,12361,EisDocument-UOFA-00282,Table Top Exploratory Oil and Gas Wells New Information from the Approval 1994 Final EIS Wasatch-Cache National Forest Evanston Ranger District Summit County UT,Final Supplement,February 2005,UT,Forest Service
1004507.0,12381,EisDocument-UOFA-01158,Tajique Watershed Restoration Project Proposes Fuel Reduction and Restore Forest Health Cibola National Forest Torrance County NM,Draft,February 2005,NM,Forest Service
2000079.0,827,EisDocument-UOFA-02360,Atlantic Herring Fishery Management Plan Minimizing Impacts on Essential Fish Habitat of Any Species Gulf of Maine - Georges Bank ME NH MA CT and RI,Final,January 2005,ME;NH;MA;CT;RI,National Oceanic and Atmospheric Administration
1001646.0,4409,EisDocument-UOFA-00013,GENERIC - License Renewal for Point Beach Nuclear Plant Units 1 and 2 Supplement 23 to NUREG-1437 (TAC Nos. MC2049 and MC2050) Lake Michigan Manitowoc County WI,Draft,January 2005,WI,Nuclear Regulatory Commission
1001724.0,4693,EisDocument-UOFA-00963,Gold Camp Road Plan Develop a Feasible Plan to Manage the Operation of Tunnel #3 and the 8.5 mile Road Segment Pike National Forest Pike Peak Ranger District Colorado Springs EL Paso County CO,Draft,January 2005,CO,Forest Service
1002251.0,6145,EisDocument-UOFA-02041,Juneau Access Transportation Project Improvements in the Lynn Canal/Taiya Inlet Corriodor between Juneau and Haines/Skagway Updated Information Special-Use-Permit and COE Section 10 and 404 Permits Tongass National Forest Klondike Gold Rush National Historic Park Haines States Forest City and Borough of Juneau Haines Borough Cities Haines and Skagway AK,Draft Supplement,January 2005,AK,Federal Highway Administration
1003058.0,8345,EisDocument-UOFA-00842,Navy Air-To-Ground Training at Avon Park Air Force Range To Conduct Air-To-Ground Ordnance Delivery and Training Fleet Forces Command's Fleet Readiness Training Program (FRTP) Polk and Highland Counties FL,Draft,January 2005,FL,United States Navy
1004060.0,11129,EisDocument-UOFA-01125,Savannah River Site Construction and Operation of a Mixed Oxide (MOX) Fuel Fabrication Facility NUREG-1767 Aiken Barnwell and Allendale Counties SC,Final,January 2005,SC,Nuclear Regulatory Commission
1004148.0,11354,EisDocument-UOFA-01245,Shoreline Outfitter/Guide Plan Commercial Permits Issuance for Shoreline-Based Activities on Naitonal Forest System Lnads Admiralty Island National Monument Hoonah Sitka and Juneau Ranger Districts Tongass National Forest AK,Final,January 2005,AK,Forest Service
1002554.0,6936,EisDocument-UOFA-01534,Los Angeles International Airport Proposed Master Plan Improvements Alternative D Selected Enhanced Safety and Security Plan Los Angeles County CA,Final,January 2005,CA,Federal Aviation Administration
1002865.0,7187,EisDocument-UOFA-00467,MN-371 North Improvement Project Reconstruction from the Intersection of Crow Wing County Road 18 in Nisswa to the Intersection of Cass County Road 42 in Pine River Funding NPDES Permit and US Army COE Section 404 Permit Issuance Crow Wing and Cass Counties MN,Final,January 2005,MN,Federal Highway Administration
1003318.0,8934,EisDocument-UOFA-00496,OH-823 Portsmouth Bypass Project Transportation Improvements Funding and US Army COE Section 404 Permit Appalachian Development Highway Scioto County OH,Draft,January 2005,OH,Federal Highway Administration
1005082.0,14013,EisDocument-UOFA-00817,Washington Dulles International Airport Project Acquisition of Land Construction and Operation IAD 2004 Airport Layout Plan (ALP) Dulles VA,Draft,January 2005,VA,Federal Aviation Administration
2000177.0,2032,EisDocument-UOFA-01865,Caspian Tern (sterna caspia) Management to Reduce Predation of Juvenile Salmonids in the Columbia River Estuary To Comply with the 2002 Settlement Agreement Endangered Species Act (ESA) Columbia River WA OR ID and CA,Final,January 2005,WA,Fish and Wildlife Service
2000532.0,5912,EisDocument-UOFA-00700,Interstate 70 Corridor Improvements Section of Independent Utility #4 from Missouri Route BB Interchange to Eastern Columbia Funding Boone County MO,Draft,January 2005,MO,Federal Highway Administration
2000533.0,5914,EisDocument-UOFA-00690,Interstate 70 Corridor Improvements Section of Independent Utility #7 a 40-Mile Portion of the I-70 Corridor from just West of Route 19 (milepost 174) to Lake St. Louis Boulevard (milepost 214) Montgomery Warren St. Charles Counties MO,,January 2005,MO,Federal Highway Administration
1002755.0,7539,EisDocument-UOFA-00162,Merced Wild and Scenic River Revised Comprehensive Management Plan Amend and Supplement Information Yosemite National Park El Portal Administrative Site Tuolume Merced Mono Mariposa and Madera Counties CA,Draft Supplement,January 2005,CA,National Park Service
1003310.0,9010,EisDocument-UOFA-00570,Ogden Ranger District Travel Plan To Update the Travel Management Plan Wasatch-Cache National Plan Ogden Ranger District Box Elder Cache Morgan Weber and Rich Counties UT,Draft,January 2005,UT,Forest Service
1003444.0,9715,EisDocument-UOFA-00418,Penns Neck Area Transportation Service Improvements Phase I Archeological Survey US 1 Section 2S and 3J Funding West Windsor and Princeton Townships Mercer County and Plainsboro Township Middlesex County NJ,Final,January 2005,NJ,Federal Highway Administration
1005014.0,13738,EisDocument-UOFA-00390,Vernal Field Office Resource Management Plan To Revise and Integrate the Book Cliff and Diamond Mountain Resource Management Plan Daggett Duchesne Uintah and Grand Counties UT,Draft,January 2005,UT,Bureau of Land Management
1003853.0,10547,EisDocument-UOFA-01484,Rio Grande Wild and Scenic River General Management Plan Implementation Big Bend National Park Brewster and Terrell Counties TX,Final,January 2005,TX,National Park Service
1003640.0,9261,EisDocument-UOFA-00578,PROGRAMMATIC - Emergency Watershed Protection Program Improvements and Expansion To Preserve Life and Property Threatened by Disaster-Caused Erosion and Flooding US 50 States and Territories except Coastal Area,Final,December 2004,,Natural Resource Conservation Service
1004325.0,11819,EisDocument-UOFA-00627,Southern Beltway Transportation Project Improvement from US-22 in Robinson Township to Interstate 79 in South Fayette Township and Cecil Township Funding and US Army COE Section 404 Permit Washington Allegheny Counties PA,Draft,December 2004,PA,Federal Highway Administration
1000380.0,1147,EisDocument-UOFA-00524,Bellevue Bridge Study To Improve Connectivity between the Omaha Metropolitan Area and across the Missouri River from US 75 to I-29 Coast Guard Permit NPDES Permit US Army COE Section 10 and 404 Permits Mills County IA and Sarp County NE,Draft,December 2004,IA,Federal Highway Administration
1000998.0,2790,EisDocument-UOFA-00681,Council Bluffs Interstate System Improvements Project Transportation Improvements from Missouri River on I-80 to East of the I-480 Interchange Tier 1 Pottawattamie County IA and Douglas County NE,Draft,December 2004,IA,Federal Highway Administration
1001001.0,2795,EisDocument-UOFA-01552,County Line Vegetation Management Project Salvaging Spruce Beetle Infected Trees and Thinning Spruce-Fir Stand Rio Grande National Forest Conejos Peak Ranger District Conejos County CO,Draft,December 2004,CO,Forest Service
1003001.0,8216,EisDocument-UOFA-00337,National Biodefense Analysis and Countermeasures Center (NBACC) Facility at Fort Detrick Construction and Operation Fort Detrick Frederick County MD,Final,December 2004,MD,Department of Homeland Security
1003883.0,10646,EisDocument-UOFA-01608,Rocky Flats National Wildlife Refuge Comprehensive Conservation Plan 15-Year Guidance for Management of Refuge Operations Habitat Restoration and Visitor Services Implementation Jefferson and Boulder Counties CO,Final,December 2004,CO,Fish and Wildlife Service
1005027.0,13774,EisDocument-UOFA-02043,Vista del Sol Liquefield Natural Gas (LNG) Terminal Project Construct Install and Operate an LNG Terminal and Natural Gas Pipeline Facilities Vista del Sol LNG Terminal LP and Vista del Sol Pipeline LP TX,Draft,December 2004,TX,Federal Energy Regulatory Commission
1005043.0,13807,EisDocument-UOFA-00287,WA-28 Eastside Corridor Project Proposal to Improve WA-28 (Sunset Highway) Corridor from WA-2-97 (Ocdabashian Bridge) to 9th Street N.E. in East Wenatcheee City of East Wenatchee Douglas County WA,Draft,December 2004,WA,Federal Highway Administration
1005170.0,14271,EisDocument-UOFA-02154,White Pass Expansion Master Development Plan Implementation Naches Ranger District Okanogan-Wenatchee National Forests and Cowlitz Valley Ranger District Gifford Pinchot National Forest Yakima and Lewis Counties WA,Draft,December 2004,WA,Forest Service
2000331.0,3766,EisDocument-UOFA-00185,Erie Canal Harbor Project (formerly known as the Buffalo Inner Harbor Development Project) Updated Information on the Original Project City of Buffalo Erie County NY,Final Supplement,December 2004,NY,Federal Transit Administration
1000542.0,1590,EisDocument-UOFA-00423,Buckman Water Diversion Project Proposal to Divert Water from Rio Grande and San Juan-Chama Project To Meet Water Supply Needs Sante Fe National Forest and Taos Field Office Sante Fe County NM,Draft,December 2004,NM,Forest Service
1001238.0,3412,EisDocument-UOFA-00921,Early Site Permit (ESP at the North Anna Power Station ESP Site (TAC No. MC1128) Construction and Operation NUREG-1811 Louisa County VA,Draft,December 2004,VA,Nuclear Regulatory Commission
2000884.0,9342,EisDocument-UOFA-02335,PROGRAMMATIC - Lower Colorado River Multi-Species Conservation Program Issuing a Incidental Take Permit based on the Plan Extending from Lake Mead to the Southerly International Boundary with Mexico AZ NV and CA,Final,December 2004,AZ,Bureau of Reclamation
1003780.0,10307,EisDocument-UOFA-01863,Rawlins Field Office Planning Area Resource Management Plan Addresses the Comprehensive Analysis of Alternatives for the Planning and Management of Public Land and Resource Administered by (BLM) Albany Carbon Laramie and Sweetwater Counties WY,Draft,December 2004,WY,Bureau of Land Management
1003939.0,10811,EisDocument-UOFA-01992,Sacramento River Settlement Contractors (SRSC) To Renew the Settlement Contractors Long-Term Contract Renewal of 145 Contractors Central Valley Project (CVP) Sacramento River Shasta Tehama Butte Glenn Colusa Sutter Yolo Sacramento Portion of Placer and Solano Counties CA,Final,December 2004,CA,Bureau of Reclamation
1003996.0,10961,EisDocument-UOFA-02173,San Joaquin River Exchange Contractors Water Authority - 2005 to 2014 Water Transfer Program Stanislaus San Joaquin Merced Madera Fresno San Benito Santa Clara Kern and Kings Counties CA,Final,December 2004,CA,Bureau of Reclamation
1004193.0,11472,EisDocument-UOFA-03305,Slingerlands Bypass Extension (NYS Route 85) (P.I.N. 1125.19) Route 140 (Cherry Avenue Extension) to the Albany City Line Reconstruction Town of Bethlehem Albany County NY,Final,December 2004,NY,Federal Highway Administration
1753.0,11629,EisDocument-UOFA-00972,South Corridor Project I-205/Portland Mall Light Rail (Phase I) Selected the Locally Preferred Alternative (LPA) Clackamas and Multnomah Counties OR,Final Supplement,December 2004,OR,Federal Transit Administration
2001157.0,13023,EisDocument-UOFA-00930,US 10 Highway Improvements between Marshfield and Appleton Trestik road - CTH 'K' (Stevens Point Bypass) Funding and COE Section 404 Permit Portage County WI,Final,December 2004,WI,Federal Highway Administration
1005250.0,14409,EisDocument-UOFA-01094,Wind River Natural Gas Field Development Project Construction Drilling and Production Operation of Natural Gas Wells Fremont County WY,Final,December 2004,WY,Bureau of Indian Affairs
193.0,2165,EisDocument-UOFA-00735,Central Valley Project San Luis Unit Long-Term Water Service Contract Renewal West San Joaquin Division Citites of Avenal Coalings and Huron Fresno King and Merced Counties CA,Draft,December 2004,CA,Bureau of Reclamation
1001652.0,4440,EisDocument-UOFA-00030,GENERIC - License Renewal of Nuclear Plants for Browns Ferry Unit 1 2 and 3 (TAC Nos. MC7168 MC1769 and MC1770) Supplement 21 to NUREG 1437 Implementation Athens AL,Draft,December 2004,AL,Nuclear Regulatory Commission
1001680.0,4573,EisDocument-UOFA-00037,Generic -License Renewal of Nuclear Plants for the Millstone Power Station Units 2 and 3 Supplement 22 to NUREG-1437 Implementation New London County CT,Draft,December 2004,CT,Nuclear Regulatory Commission
1002313.0,6298,EisDocument-UOFA-01538,KeySpan Liquefied Natural Gas (LNG) Facility Upgrade Project Construction and Operation and Algonquin Gas Transmission Project Proposal for Site Construct and Operate a New Natural Gas Pipeline Coast Guard Permit US Army COE Section 10 and 404 Permits Providence County RI and New England,Draft,December 2004,RI,Federal Energy Regulatory Commission
1002419.0,6594,EisDocument-UOFA-00870,Land Between the Lakes National Recreation Area Proposes to Revise TVA's 1994 Natural Resources Management Plan to Develop an Land Management Resource Plan or Area Plan Gold Pond Trigg and Lyon Counties KY and Stewart County IN,Final,December 2004,KY,Forest Service
1002751.0,7526,EisDocument-UOFA-01482,Mendota Pool 10 Year Excharge Agreements Water Provision to Irrigable Lands Central Valley Project Improvement Act (CVPIA) Fresno and Madera Counties CA,Final,December 2004,CA,Bureau of Reclamation
1004341.0,11868,EisDocument-UOFA-01413,Southern West Virginia Proposed Federal Correctional Insititution Four Alternatives Sites in Southern West Viriginia: Boone County Mingo County Nicholas County and McDowell County WV,Draft,December 2004,WV,Bureau of Prisons
1004701.0,12895,EisDocument-UOFA-01437,Tuxekan Island Timber Sale(s) Project Timber Harvesting Implementation Coast Guard Bridge Permit US Army COE Section 10 and 404 Permits Tongass National Forset Thorne Bay Ranger District Thorne Bay AK,Draft,December 2004,AK,Forest Service
1005135.0,14163,EisDocument-UOFA-00394,West Side Reservoir Post-Fire Project Proposed Implementation of Timber Salvage and Access Management Treatments Flathead National Forest Hungry Horse and Spotted Bear Ranger Districts Flathead County MT,Final,December 2004,MT,Forest Service
1000822.0,2335,EisDocument-UOFA-01259,Chiricahua National Monument Fire Management Plan (FMP) Implementation AZ,Draft,December 2004,AZ,National Park Service
1001497.0,4112,EisDocument-UOFA-01392,Folsom Dam Road Access Restriction Project Control Access to Folsom Dam City of Folsom CA,Draft,December 2004,CA,Bureau of Reclamation
1001837.0,5035,EisDocument-UOFA-01106,Gulf Landing Deepwater Port License Application for Construction of a Deepwater Port and Associated Anchorages in the Gulf of Mexico South of Cameron LA,Final,December 2004,LA,U.S. Coast Guard
657.0,5444,EisDocument-UOFA-01062,Hudson River at Athens New York Navigation Project Design and Construction of a Spur Navigation Channel Hudson River New York City NY,Draft,December 2004,NY,U.S. Army Corps of Engineers
1002142.0,5838,EisDocument-UOFA-01792,Inter County Connector (ICC) from I-270 to US-1 Funding and US Army COE Section 404 Permit Montgomery and Prince George's Counties MD,Draft,December 2004,MD,Federal Highway Administration
2000665.0,7168,EisDocument-UOFA-00603,MI-59 Livingston County Widening Project between I-96 and US 23 Recommened Alternative was Selected Right-of-Way Preservation Center Corriodor Funding NPDES and US Army COE Section 404 Permits Issuance Livingston County MI,Final,December 2004,MI,Federal Highway Administration
1002692.0,7402,EisDocument-UOFA-01375,Martin Run Project To Implement Management Direction as Outlined in Allegheny National Forest Plan Bradford Ranger District Allegheny National Forest Warren and McKean Counties PA,Draft,December 2004,PA,Forest Service
1003864.0,10591,EisDocument-UOFA-02258,Roan Plateau Resource Management Plan Amendment Including Former Naval Oil Shale Reserves 1 and 3 Garfield and Rio Blanco Counties CO,Draft,December 2004,CO,Bureau of Land Management
1001293.0,3540,EisDocument-UOFA-00506,Eastern Extension of the President George Bush Turnpike (PGBT) from TX-78 to I-30 New Controlled Access Tollway Construction at a New Location Cities of Garland Sachse Rowlett and Dallas Dallas County TX,Final,November 2004,TX,Federal Highway Administration
1003896.0,10676,EisDocument-UOFA-00294,Rogue River-Siskiyou National Forest Special Use Permits for Outfitter and Guide Operations on the Lower Rogue and Lower Illinois Rivers Gold Ranger District Rogue River -Siskiyou National Forest Curry County OR,Draft,November 2004,OR,Forest Service
150.0,1964,EisDocument-UOFA-01293,Cape Wind Energy Project Construct and Operate 130 Wind Turbine Generators on Horseshoe Shoal in Nantucket Sound MA,Draft,November 2004,MA,U.S. Army Corps of Engineers
1001217.0,3347,EisDocument-UOFA-00325,Duck Creek Fuels Treatment Analysis To Reduce Fuels Enhance Fire-Tolerant Vegetation and Provide Fuel Breaks Dixie National Forest Cedar City Range District Kane County UT,Draft,November 2004,UT,Forest Service
1001292.0,3537,EisDocument-UOFA-00455,Eastern Corridor Multi-Modal (Tier 1) Project To Implement a Multi-Modal Transportation Program between the City of Cincinnati and Eastern Suburbs in Hamilton and Clermont Counties OH,Draft,November 2004,OH,Federal Highway Administration
1001940.0,5328,EisDocument-UOFA-01971,High Mountains Heli-Skiing (HMH) Project Issuance of a New 5-Year Special Use Permit (SUP) to Continue Operating a Guilded Helicoper Skiing In Portions of the Bridger-Teton National Forest and Caribou-Targhee National Forest (CTNF) Teton and Lincoln Counties WY and Teton and Bonneville Counties ID,Final,November 2004,WY,Forest Service
1002119.0,5703,EisDocument-UOFA-01399,IN-25 Transportation Corridor Improvements from I-65 Interchange to US 24 Funding Right-of-Way and US Army COE Section 404 Permit Issuance Hoosier Heartland Highway Tippecanoe Carroll and Cass Counties IN,Final,November 2004,IN,Federal Highway Administration
1342.0,9808,EisDocument-UOFA-02482,Picayune Strand Restoration (formerly Southern Golden Gate Estates Ecosystem Restoration) Comprehensive Everglades Resstoration Plan Implementation Collier County FL,Final,November 2004,FL,U.S. Army Corps of Engineers
1003929.0,10778,EisDocument-UOFA-01676,Sabine Pass Liquefied Natural Gas (LNG) and Pipeline Project Construction and Operation LNG Import Terminal and Natural Gas Pipeline Facilities Several Permits Cameron Parish LA,Final,November 2004,LA,Federal Energy Regulatory Commission
1005037.0,13794,EisDocument-UOFA-01696,WA-104/Edmonds Crossing Project Connecting Ferries Bus and Rail Funding NPDES Permit and COE Section 10 and 404 Permit City of Edmonds Snohomish County WA,Final,November 2004,WA,Federal Highway Administration
2000006.0,82,EisDocument-UOFA-02185,2005-2006 Pacific Coast Groundfish Fishery Proposed Acceptable Biological Catch and Optimum Yield Specifications and Management Measures WA OR and CA,Final,November 2004,WA;OR;CA,National Oceanic and Atmospheric Administration
1001444.0,3979,EisDocument-UOFA-02034,Fire Fuels and Related Vegetation Management Direction Plan Amendment Upper Snake River District (The District) Amending 12 Existing Land Use Plans Several Counties ID,Draft,November 2004,ID,Bureau of Land Management
1002326.0,6331,EisDocument-UOFA-02144,King Range National Conservation Area (KRNCA) Resource Management Plan Implementation Humboldt and Mendocino Counties CA,Final,November 2004,CA,Bureau of Land Management
1002722.0,7478,EisDocument-UOFA-01820,McSutten Decision Area Implementation of Harvest and Associated Activities Prescribed Burning and Road Management Kootenai National Forest Redford Ranger District Lincoln County MT,Draft,November 2004,MT,Forest Service
1002884.0,7824,EisDocument-UOFA-00571,Moab Uranium Mill Trailings Remediation Proposal To Clean Up Surface Contamination and Implement a Ground Water Strategy Grand and San Juan Counties UT,Draft,November 2004,UT,Department of Energy
1003392.0,9576,EisDocument-UOFA-01374,Paddy Flat Vegetation Project Harvesting and Regenerate Timber Stands Precommercially Thin Plantations Rapid Kennally and Camp Creeks Payette National Forest McCall Ranger District Valley County ID,Draft,November 2004,ID,Forest Service
1004347.0,11887,EisDocument-UOFA-01428,Southwest Gulf Railroad Project Construction and Operation Exemption To Transport Limestone from Vulcan Construction Materials (VCM) Quarry to Del Rio Subdivision Medina County TX,Draft,November 2004,TX,Surface Transportation Board
1004713.0,12344,EisDocument-UOFA-01501,TX-121 Highway Construction I-30 to Farm-to-Market 1187 (FM-1187) Funding USCG Section 9 and US Army COE Section 10 and 404 Permits Issuance Fort Worth Tarrant County TX,Final,November 2004,TX,Federal Highway Administration
1004992.0,13684,EisDocument-UOFA-00379,Va Shly'ay Akimel Salt River Ecosystem Restoration Feasibility Study Increasing and Improving Native Vegetation in Portions of the Salt River Pima-Maricopa Indian Community (SRPMIC) and the City of Mesa Maricopa County AZ,Final,November 2004,AZ,U.S. Army Corps of Engineers
1000327.0,1009,EisDocument-UOFA-00363,Battle Area Complex (BAX) and a Combined Arms Collective Training Facility (CACTF) Construction and Operation within U.S. Army Training Lands in Alaska,Draft,November 2004,AK,United States Army
1000611.0,1780,EisDocument-UOFA-01973,Cabrillo Port Liquefied Natural Gas (LNG) Deepwater Port Construction and Operation an Offshore Floating Storage and Regasification Unit (FSRU) Application for License Ventura and Los Angeles Counties CA,Draft,November 2004,CA,U.S. Coast Guard
1002352.0,6397,EisDocument-UOFA-00915,Kodiak National Wildlife Refuge Draft Revised Comprehensive Conservation Plan Implementation AK,Draft,November 2004,AK,Fish and Wildlife Service
1003665.0,9338,EisDocument-UOFA-01497,PROGRAMMATIC - Louisiana Coastal Area (LCA) Ecosystem Restoration Study Implementation Tentatively Selected Plan Mississippi River LA,Final,November 2004,LA,U.S. Army Corps of Engineers
1000528.0,1559,EisDocument-UOFA-01518,Brown Park Road Project Reconstruction (Paving) and Partial Re-Alignment from Red Creek to Colorado State Line Diamond Mountain Resource Management Plan Amendment (BLM) US Army COE Section 404 Permit Daggett County UT,Draft,October 2004,UT,Federal Highway Administration
1001044.0,1768,EisDocument-UOFA-00329,CT-2/2A/32 Transportation Improvement Study Construction Funding Coast Guard Bridge Permit NPDES Permit COE Section 10 and 404 Permit New London County CT,Final,October 2004,CT,Federal Highway Administration
1001575.0,4285,EisDocument-UOFA-01513,Fortine Project Vegetation Management Timber Harvest and Fuel Reduction Activities Implementation Kootenai National Forest Fortine Rnager District Lincoln County MT,Final,October 2004,MT,Forest Service
1001867.0,5130,EisDocument-UOFA-01904,Hamilton City Flood Damage Reduction and Ecosystem Restoration Proposal to Increase Flood Protection and Ecosystem Restoration Sacramento River Glenn County CA,Final,October 2004,CA,U.S. Army Corps of Engineers
1002701.0,7430,EisDocument-UOFA-01622,Matilija Dam Ecosystem Restoration Feasibility Study Restoring Anadromous Fish Populations Matilija Creek Ventura River Ventura County Watershed Protection District Ventura County CA,Final,October 2004,CA,U.S. Army Corps of Engineers
1004763.0,13453,EisDocument-UOFA-02133,Unalaska Navigation Improvements Projects Construction of Harbor on Amaknak Island in Aleutian Island Chain Locally known as 'Little South America' Integrated Feasiblity Report Aleutian Island AK,Final,October 2004,AK,U.S. Army Corps of Engineers
,14214,EisDocument-UOFA-00173,Western Section of the Winston-Salem Northern Beltway US 158 north to US 52 TIP Project No. R-2247 Forsyth County NC,Final Supplement,October 2004,NC,Federal Highway Administration
2001235.0,14424,EisDocument-UOFA-01430,Winston-Salem Northern Beltway ( Eastern Section) US 52 south to I-40 Business and I-40 Business south to US 311 Improvements to the Surface Transportation Network TIP Project Nos. U2579 and U-2579A Forsyth County NC,Draft Supplement,October 2004,NC,Federal Highway Administration
1000493.0,1478,EisDocument-UOFA-02153,Box Canyon (Hydroelectric) Project (FERC Project No. 2042-013) Application for a New License for existing 72-megawatt (mw) Hydroelectric Project Public Utility District No. 1 (PUD) Pend Oreille River Pend Oreille County WA and Bonner County ID,Final,October 2004,WA,Federal Energy Regulatory Commission
1000847.0,2400,EisDocument-UOFA-00393,Clark County Regional Flood Control Master Plan Updated Information tothe 1991 to the FEIS Facilities Construction and Operation Right-of-Way Approval and US Army COE Section 404 Permit Clark County NV,Final Supplement,October 2004,NV,Bureau of Land Management
1001628.0,4505,EisDocument-UOFA-00585,Gary/Chicago International Airport Master Plan Development including Runway Safety Area Enhancement/Extension of Runway 12/30 Funding Lake County IN,Final,October 2004,IN,Federal Aviation Administration
2000721.0,8224,EisDocument-UOFA-00511,National Emerging Infectious Diseases Laboratories Construction of a National Biocontainment Laboratory BioSquare Research Park Boston University Medical Center Campust Boston MA,Draft,October 2004,MA,National Institute of Health
2000945.0,10483,EisDocument-UOFA-00384,Rhode Island Region Long-Term Dredged Material Disposal Site Evaluation Project Designation of One or More Long-Term Ocean Disposal Sites RI and MA,Final,October 2004,RI,Environmental Protection Agency
2001126.0,12689,EisDocument-UOFA-02077,Tongue River III Western Alignment Construction and Operation Alternative Route for the southernmost portion of the 41-mile Ashland to Decker Rail Line US Army COE Section 404 Permit Rosebud and Bighorn Counties MT,Draft Supplement,October 2004,MT,Surface Transportation Board
1000054.0,269,EisDocument-UOFA-00410,Activities Associated with Future Programs at U.S. Army Dugway Proving Ground Implementation Tooele and Juab Counties UT,Final,October 2004,UT,United States Army
1002870.0,7198,EisDocument-UOFA-00815,MO-17 Transportation Improvement Project from Route O to South Howell County Line Bridge Replacement Shannon Texas and Howell Counties MO,Final,October 2004,MO,Federal Highway Administration
1442.0,9394,EisDocument-UOFA-00169,PROGRAMMATIC - Office of Border Patrol Operational Activities with the Border Areas of the Tucson and Yuma Sectors Expansion of Operations of Technology-Based Systems Completion and Maintenance of Approved Infrastructure Cochise Pima Santa Cruz and Yuma Counties AZ,Draft,October 2004,AZ,Department of Homeland Security
1003471.0,9781,EisDocument-UOFA-00359,Philadelphia International Airport Project Proposed Runway 17-35 Extension Project Funding NPDES Permit and US Army COE Section 404 Permit Philadelphia PA,Draft,October 2004,PA,Federal Aviation Administration
1004964.0,13359,EisDocument-UOFA-01136,US-219 Improvements Project Meyersdale to Somerset SR 6219 Section 020 Funding US Army COE Section 404 Permit Somerset County PA,Draft,October 2004,PA,Federal Highway Administration
1000009.0,21,EisDocument-UOFA-00961,18 Fire Recovery Project Salvaging Dead Trees Reforesting 1 936 Acres with Ponderosa Pine Seedling and Closing/Decommissioning Roads Deschutes National Forest Bend Fort Rock Ranger District Deschutes County OR,Final,October 2004,OR,Forest Service
1001344.0,3709,EisDocument-UOFA-01010,Emerald Creek Garnet Project Proposal to Mine Garnet Reserves within the St. Maries River Floodplain near Fernwood Walla Walla District Issuance of Several Permits Benewah and Shoshone Counties ID,Final,October 2004,ID,U.S. Army Corps of Engineers
1001607.0,4370,EisDocument-UOFA-01898,Fulton Street Transit Center Construction and Operation Improvements to Accessing To From and Within Lower Manhattan Serving 12 NYCT Subway Lines Metropolitan Transportation Authority (MTA) New York City Transit (NYCT) New York NY,Final,October 2004,NY,Federal Transit Administration
1002736.0,7489,EisDocument-UOFA-01064,Meadows Slope Wildland Fire Protection Project Proposal to Create and Maintain a Fuelbreak of Reduced Crown Fire Hazard Payette National Forest New Meadows Ranger District Adams and Valley Counties ID,Draft,October 2004,ID,Forest Service
